id,created_ts,updated_ts,time_zone,app_first_open_ts,gender,min_range_glucose,max_range_glucose,unit_glucose
0fbedf993a2d5b6c09744c00e71da100e09a2c87,2019-11-24 14:42:34.900,2020-09-07 13:29:53.855,Asia/Riyadh (autoupdatingCurrent),2019-11-24 14:42:43.961,,70,130,
0d4696d9692bfad6f37be8b9deefc182700ef6d1,2019-11-09 23:47:15.064,2020-08-15 23:16:06.681,Europe/London (autoupdatingCurrent),2019-11-09 23:50:59.447,,70,130,
cd6b6943a6f8bd691e95f02d44a26d0b27991466,2019-12-16 17:52:36.487,2020-08-11 21:31:18.064,Local Time Zone (America/Santo_Domingo (GMT-04:00) offset -14400),2019-12-16 22:35:52.079,,70,130,mg/dL
2f8cdfc173b97d895d0aa629f68a4464612a6be9,2019-11-06 14:09:06.703,2020-09-07 13:44:57.084,Europe/London (autoupdatingCurrent),2019-11-06 14:10:19.263,,70,130,
47047ed294f0947f90c4d00ac3720a14218038ea,2019-10-13 23:38:19.816,2020-10-10 16:00:08.166,America/New_York (autoupdatingCurrent),2019-10-13 23:49:15.122,,70,130,
1011bdd187e6181fc62908845635cc27e5c5a37d,2019-12-20 04:43:48.228,2020-09-09 15:35:24.261,Local Time Zone (America/Jamaica (EST) offset -18000),2019-12-20 04:45:16.560,,70,130,mg/dL
be3b22a6425c558025c70a4a17340e81336e1c78,2019-11-05 01:11:17.327,2020-07-17 19:39:11.681,America/New_York (autoupdatingCurrent),2019-11-05 01:12:39.077,,70,130,
007fe1259a4283a991e1f2835ddcdedacf78dde9,2019-10-28 15:04:48.157,2020-09-15 19:39:52.978,America/Chicago (autoupdatingCurrent),2019-10-28 15:04:54.235,,70,130,
cc85b6fd19008f32a82562efed00cf22918d7bd4,2019-12-27 22:44:35.212,2020-09-20 13:49:28.932,America/New_York (autoupdatingCurrent),2019-12-27 22:44:44.896,,70,130,
301354157a92812577a43fb1d879bf470021ee03,2019-12-16 22:32:16.104,2020-08-11 15:46:22.520,Local Time Zone (America/Santo_Domingo (AST) offset -14400),2019-12-18 21:10:42.347,,70,130,mg/dL
d17f7c34c367e22a1198377bad7a272e305c756f,2019-12-12 02:12:43.074,2020-10-05 16:18:50.102,Local Time Zone (America/Santo_Domingo (GMT-04:00) offset -14400),2019-12-12 02:15:34.104,,,,
22f5c5b3821aef872f15dd3f9ab77f50dc1bacbb,2019-12-05 22:42:03.084,2020-08-17 17:35:27.683,America/New_York (autoupdatingCurrent),2019-12-05 22:45:29.262,,70,130,
d0126cf150779bfecb71353a78142ceea3f71047,2019-12-24 16:40:27.399,2020-07-29 20:55:36.011,America/New_York (autoupdatingCurrent),2019-12-24 16:40:39.640,,70,130,
4d141b7bdae996da3cc18f9ec2d9fd5ee1c151ff,2019-11-28 12:44:16.916,2020-10-09 10:37:15.549,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-11-28 12:45:08.641,,70,130,mmol/L
c41c23edf44d851b01717af6c57bdac39d09f759,2019-11-20 13:15:22.687,2020-10-05 16:24:29.003,America/New_York (autoupdatingCurrent),2019-11-28 17:59:18.071,,70,130,
b47f72aab740b96bf4b8111cb5d24b94a95ad7a9,2019-12-10 08:55:22.519,2020-08-18 12:51:42.167,Australia/Adelaide (autoupdatingCurrent),2019-12-10 08:55:34.499,,70,130,
c143084fc8adeb28df883de16d98be719f113a7b,2019-12-18 21:16:32.498,2020-09-28 01:47:52.683,Europe/Moscow (autoupdatingCurrent),2019-12-18 21:16:43.227,Male,70,130,
8ea85d29fdf633e18090758e89ca66e955de184a,2019-11-25 05:45:22.075,2020-09-06 07:56:00.843,Asia/Manila (autoupdatingCurrent),2019-11-25 05:45:37.081,,70,130,
928203ac69d5aa177bef44636134365a747763f4,2019-11-02 07:16:41.512,2020-09-23 01:35:21.814,America/Chicago (autoupdatingCurrent),2019-11-02 07:16:49.243,Female,70,130,
f7ec43d8c5c89691bc3b75d0b3acb5a34359bff8,2019-11-22 06:24:43.600,2020-09-26 13:05:48.122,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-12-27 11:28:21.073,,70,130,mg/dL
a121d297b14c55fb41ed2d1b4fb18a764312d638,2019-12-18 13:44:32.936,2020-09-28 14:19:48.682,Local Time Zone (America/Santo_Domingo (GMT-04:00) offset -14400),2019-12-23 14:26:55.303,,70,130,mg/dL
9ed09bdccf6fa6a17252454a1b3e567a0f4ed6e1,2019-12-18 03:11:26.830,2020-10-08 05:12:06.242,Europe/Bucharest (autoupdatingCurrent),2019-12-18 03:11:44.793,,70,130,
dfb6f73ce20b41cf7ee69be6ec153dca35609e60,2019-12-04 12:14:56.896,2020-10-26 09:30:54.520,Europe/London (autoupdatingCurrent),2019-12-04 12:15:01.645,,70,130,
cf3d65640df9ef4255488cf0d604d5843f628f16,2019-10-21 03:32:07.929,2020-10-09 12:17:53.672,America/New_York (autoupdatingCurrent),2019-10-21 03:32:23.263,,70,130,
31d39f2e654601056fbc6fa51637cb4c0489c14e,2019-11-08 00:37:03.750,2020-10-07 00:45:21.452,Local Time Zone (America/Grand_Turk (GMT-05:00) offset -18000),2020-09-17 16:59:42.161,,70,130,mg/dL
bdbda433b59e8341870cbf35fa6589806d5ac2df,2019-12-14 19:29:28.810,2020-09-06 15:46:45.754,Local Time Zone (Europe/Istanbul (GMT+03:00) offset 10800),2020-09-05 17:24:26.796,,70,130,mg/dL
90b12de2a4985d9d97384e0f5090da0c5c618d89,2019-11-22 07:49:20.413,2020-08-08 11:07:21.148,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-11-22 07:53:17.479,,,,
ee4aa3f6285d24635d2b307b4d40f25505a30426,2019-11-22 19:52:07.222,2020-09-05 17:24:55.862,Local Time Zone (America/Managua (CST) offset -21600),2019-12-29 23:19:14.131,,70,130,mg/dL
bf3f0323794ea1fca0ce1a41f3bb899db883d7c2,2019-11-20 03:31:33.386,2020-07-30 02:37:18.534,America/Denver (autoupdatingCurrent),2019-11-20 03:31:47.784,Female,70,130,
be3da346a4d73215d215483efc282ce7c0e23b99,2019-12-23 09:38:55.052,2020-09-24 20:45:06.468,Australia/Sydney (autoupdatingCurrent),2019-12-23 09:39:11.182,Female,70,180.800003052,
5061299b404e0799e93ffd1b48b4ce2a029a743c,2019-11-09 20:01:10.671,2020-09-26 13:58:40.540,Local Time Zone (America/Jamaica (GMT-05:00) offset -18000),2019-11-09 20:02:28.209,,,,
9558efdbb03357bc26425493ad70b9b2fe5f2886,2019-11-03 04:13:41.952,2020-09-11 11:59:29.755,Asia/Ho_Chi_Minh (autoupdatingCurrent),2020-02-27 02:10:33.929,,70,130,
bbee758b931848475cc23d65e9df3cf82c9bbecf,2019-10-16 12:34:44.340,2020-07-30 06:50:46.995,Europe/London (autoupdatingCurrent),2019-10-16 12:38:28.625,,70,130,
51d990b5eda76048e6f6958f86778d9eaa0bf159,2019-12-13 17:35:52.235,2020-09-24 15:44:14.322,Pacific/Honolulu (autoupdatingCurrent),2019-12-13 17:36:09.604,,70,130,
546044d6627cdf56d09a183a47a1c1ee4745a54c,2019-11-24 06:17:41.525,2020-09-28 13:27:52.121,Australia/Sydney,2019-11-24 06:17:59.411,,70,130,
747e9bcd93e85530601cdb68c48917239225c817,2019-11-25 12:11:39.705,2020-08-18 11:06:08.122,America/New_York (autoupdatingCurrent),2019-11-25 12:11:49.145,Male,70,130,
9673f5e075c9e68a3165dbfc2e3c9beb0cdd797b,2019-10-07 12:47:54.813,2020-10-03 21:28:32.875,Local Time Zone (Africa/Cairo (GMT+2) offset 7200),2019-10-13 16:21:14.399,,70,130,
a2f5164298e40556dd8ffb9c1845c0f2515877d0,2019-11-29 13:42:59.443,2020-10-07 19:01:08.319,Local Time Zone (Africa/Cairo (GMT+02:00) offset 7200),2019-11-30 12:50:00.938,,70,130,mg/dL
051fcf61891c4d96d651eb2fca46a8f0fe7632c5,2019-11-20 11:39:50.650,2020-10-11 14:27:24.832,Asia/Rangoon (autoupdatingCurrent),2019-11-20 11:40:58.312,,70,130,
3888356d62c64e59285a4bb4b137c263e77382d6,2019-11-17 19:03:58.968,2020-10-02 06:14:41.488,America/New_York (autoupdatingCurrent),2020-08-23 13:09:55.931,,70,130,
315d641f675831e4e58584a31a04f3ed3f5e0128,2019-11-10 02:08:25.290,2020-10-22 14:14:12.175,Local Time Zone (Asia/Manila (GMT+08:00) offset 28800),2019-11-10 03:14:35.239,Male,70,130,mg/dL
02a4a87add194e08e0c3d2f67801c74fdbc6aa0d,2019-11-17 09:30:32.854,2020-09-30 15:37:01.947,Africa/Cairo (autoupdatingCurrent),2019-11-17 09:31:31.717,,70,130,
d5f2b9b4f48de839d32cad1466e92042412ab668,2019-12-14 05:45:55.428,2020-10-12 18:07:31.874,Local Time Zone (America/Guayaquil (GMT-05:00) offset -18000),2019-12-14 05:47:02.664,,70,130,mg/dL
ffc76d23e23cade949ec4b6f7d464171c9150c4e,2019-11-05 11:33:03.960,2020-07-21 16:25:08.853,Local Time Zone (Africa/Johannesburg (GMT+02:00) offset 7200),2019-12-23 20:18:52.676,,70,130,mg/dL
b8d8b91024bc4560722a928689651ae5f2732b99,2019-11-16 18:02:54.853,2020-10-05 21:26:30.398,Local Time Zone (America/Montevideo (UYT) offset -10800),2019-11-16 18:04:22.723,,70,130,mg/dL
eca9b1d54892f28d7cd1e150bff5872639f834f4,2019-12-23 15:58:41.896,2020-10-05 21:26:46.991,Local Time Zone (America/Santo_Domingo (AST) offset -14400),2019-12-23 16:15:50.551,,,,
4b09c561d8fa354fdd724c1c3e5c98b62bc855e3,2019-12-14 19:37:13.868,2020-09-24 09:35:37.693,Asia/Tehran (autoupdatingCurrent),2019-12-14 19:37:31.042,,70,130,
9697b7b78a5a628c58174dd0bae1f54dde5def2a,2019-12-11 22:55:33.621,2020-08-13 13:04:10.136,America/New_York (autoupdatingCurrent),2019-12-11 22:55:37.999,,70,130,
ac240708637cc4ea3781e878e4bcdd827b9e5292,2019-11-08 00:30:14.444,2020-10-14 22:59:12.785,Local Time Zone (America/New_York (EST) offset -18000),2019-11-08 11:07:56.384,,70,130,mg/dL
4e35b4b45231c9cf22665576f073666367a7589b,2019-11-28 13:59:46.076,2020-10-05 21:30:53.323,Local Time Zone (America/Santo_Domingo (GMT-04:00) offset -14400),2019-12-01 15:44:37.180,,70,130,mg/dL
fba135f6a50a2e3f371e47f943b025705f9d9617,2019-10-05 11:35:01.457,2020-10-15 13:44:58.568,America/New_York (autoupdatingCurrent),2019-10-05 11:37:35.128,,70,130,
ef84a9ac5319687e5fba6174cd1db3d7f1cfca8f,2019-12-30 13:51:27.880,2020-10-15 14:16:48.217,America/New_York (autoupdatingCurrent),2019-12-30 13:51:37.915,,70,130,
b16b1b990c6053b3f24a185b15a57da3f9070e48,2019-11-27 09:44:38.425,2020-10-15 21:30:05.824,America/Phoenix (autoupdatingCurrent),2019-11-27 09:44:44.676,,70,130,
ed959a12581711b1da95bd9679b08611216bd22b,2019-11-20 05:09:57.991,2020-10-16 06:21:37.758,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-11-23 02:26:09.066,,70,130,mg/dL
2cd2f389ba33eae6e5c478371ab20ffa57b1f1ca,2019-12-04 22:05:40.902,2020-10-05 21:31:01.761,Local Time Zone (America/Paramaribo (GMT-03:00) offset -10800),2019-12-04 22:17:01.477,,70,130,mg/dL
a66c8c891b17871164d2edfffd5e03ee15de909b,2019-11-26 17:36:28.599,2020-07-21 16:26:46.869,Local Time Zone (America/Santo_Domingo (GMT-04:00) offset -14400),2019-11-26 17:37:44.494,,70,130,mmol/L
b0fe05067830233c3286ef662a57d715650862b3,2019-12-05 00:41:04.363,2020-10-27 09:39:39.399,Africa/Lagos (autoupdatingCurrent),2019-12-05 00:41:13.396,,70,130,
cbc28ee7e4ef0bfa2bf8c67b924762565a4fec23,2019-12-23 01:14:24.841,2020-09-14 23:38:46.574,Local Time Zone (America/Santo_Domingo (GMT-04:00) offset -14400),2020-09-14 23:38:45.830,,70,130,mg/dL
f502edccd026bbd783be543b87194c399155059c,2019-12-17 19:34:05.924,2020-10-09 12:27:46.088,Local Time Zone (America/New_York (EST) offset -18000),2019-12-17 19:41:08.633,,70,130,
1a16ad80929dfa14acbb6f4612ad4cb2bda00431,2019-11-06 12:52:46.636,2020-10-07 06:03:23.088,Europe/Kiev (autoupdatingCurrent),2019-11-06 12:52:51.212,,70,130,
6bde2c4d562fff8498886c6891dc985185ab5a9c,2019-12-09 11:44:17.487,2020-07-21 16:28:10.148,America/New_York (autoupdatingCurrent),2019-12-09 11:51:27.850,,70,130,
83b51b6d108ae1f532ec117c22b3dacc0ec194e9,2019-10-08 17:53:17.223,2020-10-06 23:57:17.350,America/Los_Angeles (autoupdatingCurrent),2019-10-08 17:53:55.493,,70,130,
7ca2b5eb148efe4cb9ddd8d8281e2ed9922f55ff,2019-11-21 00:54:38.266,2020-09-15 14:55:51.196,America/New_York (autoupdatingCurrent),2019-11-21 00:55:05.320,,70,130,
664edfacf5e2ebc920ea210ff18289e95b106457,2019-11-20 18:23:04.107,2020-10-16 10:03:26.180,Local Time Zone (Europe/Vilnius (GMT+02:00) offset 7200),2019-11-20 18:23:30.319,,70,130,mmol/L
fa90b3acd23aaa15f398677bb4b7adbd4ade0fad,2019-11-23 16:18:25.872,2020-10-16 11:56:52.203,Local Time Zone (Europe/London (GMT) offset 0),2019-11-23 18:24:01.753,,,,
004beb6711843b214e80d73df57a3680fdf9700a,2019-12-08 13:29:53.153,2020-10-17 14:06:30.978,Local Time Zone (America/Costa_Rica (GMT-06:00) offset -21600),2019-12-09 23:34:03.268,,70,130,mg/dL
24eb992fbddc32223595d1ad8f927002292063b0,2019-12-15 16:05:52.431,2020-10-17 15:27:52.946,America/Chicago (autoupdatingCurrent),2019-12-15 16:06:02.928,Female,70,130,
0efe1f378aec122877e5f24f204ea70709b1f5f8,2019-10-16 01:19:36.139,2020-10-16 22:40:04.310,America/New_York (autoupdatingCurrent),2019-10-16 01:23:04.241,Male,70,130,
46ebe11782de18ed7b1ce3fe52725984df0ac7ba,2019-12-22 05:07:17.261,2020-10-17 19:46:47.114,Local Time Zone (America/Santo_Domingo (AST) offset -14400),2019-12-22 05:09:10.057,,70,130,mg/dL
bd3e8dda9978b162a4bd92471598f6806f3bb551,2019-12-14 11:03:32.410,2020-10-17 17:30:03.909,America/Chicago (autoupdatingCurrent),2019-12-14 11:03:38.589,,70,130,
b033420962e12744e27e0fba27eff4a1d1bb1013,2019-12-26 12:36:03.879,2020-10-17 17:33:45.441,America/Chicago (autoupdatingCurrent),2019-12-26 12:36:09.153,,70,130,
2dec8bdb8ed85256f9d7327a5030100ba74b9383,2019-11-10 03:57:55.136,2020-10-17 16:23:10.119,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-11-10 05:33:44.853,,70,130,mg/dL
e572ed0632531481b3b533e732ea8bb7952d8a70,2019-12-05 13:05:29.362,2020-10-16 18:18:39.724,America/Los_Angeles (autoupdatingCurrent),2019-12-05 13:07:07.369,,70,130,
34e1af202cd80427061ae95e33f74589c868f4f0,2019-10-14 04:43:54.294,2020-10-11 20:14:17.451,Local Time Zone (America/New_York (EST) offset -18000),2019-10-14 18:01:17.284,Female,70,120,mg/dL
f59a80f502bf7937d70eb74095b1ff4cf455109b,2019-11-10 07:34:12.450,2020-10-09 11:46:31.557,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-11-10 07:36:55.914,,70,130,mmol/L
c5461877fbfea2f59632a7986be5d71025f2e1b5,2019-11-15 22:15:25.817,2020-10-13 08:13:04.218,Asia/Tehran (autoupdatingCurrent),2020-05-18 10:44:53.284,,70,130,
38706e3ec7ccdbe43f4cee2efdd408dccd506c44,2019-11-10 10:19:03.976,2020-09-30 07:53:43.596,Asia/Kuching (autoupdatingCurrent),2019-11-10 10:19:13.502,,70,130,
c5f74eec9fa014d43fef68acfc7907111f9b2289,2019-12-14 00:50:19.410,2020-09-30 08:08:18.551,Asia/Kathmandu (autoupdatingCurrent),2019-12-14 00:50:26.696,,70,130,
aa34d47ff39f7734a9cec7a707d9c111d275786a,2019-10-11 05:59:39.504,2020-09-14 23:49:51.810,America/Chicago (autoupdatingCurrent),2019-10-11 06:00:22.087,,70,130,
5f7d1c6a877d75382f6202d0200baca87d743788,2019-11-17 22:45:04.367,2020-10-11 21:00:15.235,Europe/Rome (autoupdatingCurrent),2020-10-11 20:57:52.600,,70,130,mg/dL
5af970bc6349051b5b9e344b07e92c61f0f4762d,2019-12-14 19:46:32.043,2020-09-30 07:57:13.670,America/Sao_Paulo,2019-12-14 19:46:47.703,,70,130,
05dc9b603c54b65ca360cebc6b8978b91912adef,2019-11-21 20:25:41.290,2020-09-15 15:01:21.623,Local Time Zone (America/Managua (CST) offset -21600),2019-11-21 20:37:29.589,,70,130,mg/dL
87cac9e719674d8354105ae838e4f7dd8751b066,2019-12-04 12:50:07.807,2020-09-22 01:22:35.631,Local Time Zone (America/Tegucigalpa (CST) offset -21600),2019-12-14 22:02:58.094,,70,130,mg/dL
72ac362ac503f32e45bf68ede9ab987537edb92d,2019-11-28 15:17:24.775,2020-09-23 04:32:19.438,Local Time Zone (Asia/Kolkata (IST) offset 19800),2019-12-28 09:28:22.703,,70,130,mg/dL
1dfa345680dabf35865f440014c101d97d75b686,2019-11-17 18:51:41.636,2020-08-05 17:37:33.101,America/Chicago (autoupdatingCurrent),2019-11-17 18:53:58.734,,70,130,
47db4c626e8392bc9d343fe0d996a154598e7bcf,2019-11-28 16:35:20.078,2020-10-12 08:53:28.824,Africa/Lagos (autoupdatingCurrent),2019-11-28 16:49:32.103,,70,130,
fbd3161143c6539f09af80f3885df27776f01c09,2019-11-11 16:24:09.729,2020-09-28 13:51:58.178,Local Time Zone (Europe/Athens (EET) offset 7200),2019-11-11 17:11:47.962,,85,175,mg/dL
f2f15d012026608af5120b0dc62e04a6577e9034,2019-11-14 00:11:46.200,2020-09-14 23:49:05.884,Europe/Lisbon (autoupdatingCurrent),2019-11-14 00:12:54.158,,70,130,
97c7aa03ba2a2793ad7d6298372edfb940dc8c64,2019-11-28 15:13:16.314,2020-07-26 14:58:56.387,Local Time Zone (America/Guayaquil (GMT-05:00) offset -18000),2020-01-12 12:31:55.823,,70,130,mg/dL
907d1231aed4a3540b30f91b336130746042ce47,2019-12-07 18:08:43.274,2020-07-21 17:39:17.271,Europe/Tallinn (autoupdatingCurrent),2019-12-07 18:08:48.269,,70,130,
b623222defe739d8bf823d7c22cea54763898547,2019-11-07 06:20:59.349,2020-09-17 12:42:57.063,Africa/Conakry (autoupdatingCurrent),2019-11-07 06:21:07.487,,70,130,
807244ef438a7264c04f99c2f61acd2071c44f20,2019-11-07 10:00:34.759,2020-10-08 22:45:42.486,America/New_York (autoupdatingCurrent),2019-11-07 10:02:06.351,,70,130,
e616fd8d9cf06758924f2f15a61ddc4beae167d5,2019-12-23 01:34:11.800,2020-10-07 19:42:56.446,America/New_York (autoupdatingCurrent),2019-12-23 01:34:44.031,,70,130,
3515178c2347e10b823a99cb04c7f040153113b5,2019-10-14 02:42:14.119,2020-09-06 16:30:04.671,America/New_York (autoupdatingCurrent),2020-06-09 19:55:22.867,,70,130,
f4c331e8cca4b4f68784bcac5e5f882def70ddb1,2019-10-30 05:40:43.545,2020-10-07 06:15:16.473,Local Time Zone (America/Chicago (CST) offset -21600),2019-10-30 05:42:00.558,,70,130,mg/dL
b5ec7a3f6adbdfb2bcf61cc88fbdce205258b081,2019-12-02 16:46:24.896,2020-10-13 08:32:27.719,Asia/Tehran (autoupdatingCurrent),2019-12-02 18:59:53.780,,70,130,
40a78ac34446e16c486c834e1ab1455697db8606,2019-12-08 11:01:02.333,2020-10-05 23:40:40.777,Local Time Zone (America/Guayaquil (GMT-05:00) offset -18000),2019-12-08 11:01:57.327,Male,70,130,mg/dL
f8ebe466aef5f19726715ef43006474211ca1494,2019-12-06 07:12:46.466,2020-09-15 15:14:21.062,Europe/Madrid (autoupdatingCurrent),2019-12-06 07:13:14.598,,70,130,
4a49a012f48d4ac260a30c1f35b0eb7e6074f292,2019-11-11 20:50:21.441,2020-10-05 22:03:18.181,Africa/Tunis (autoupdatingCurrent),2019-11-11 20:51:49.769,,70,130,
e07548ddae6864aad759b58586ce909ba69cba92,2019-11-05 19:00:32.517,2020-10-09 22:11:01.893,Europe/Minsk (autoupdatingCurrent),2019-11-05 19:00:36.381,Female,108,134.600006104,mmol/L
11a95b86eefc0cbad7065c24b041416c51fa6442,2019-11-16 15:01:39.683,2020-10-05 10:39:12.732,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-11-16 15:02:49.208,,70,130,mmol/L
ab29817fae653e1143de930e2aa9703a7c60a9fe,2019-12-09 08:33:13.889,2020-10-09 12:07:56.583,Asia/Tehran (autoupdatingCurrent),2019-12-09 08:34:11.105,,70,130,
7f05daa6d83741f036cfde6cff8928edfe6f5a02,2019-11-14 03:15:51.136,2020-09-17 01:41:28.112,America/Los_Angeles (autoupdatingCurrent),2019-11-14 03:15:55.694,Male,70,130,
ae5e92cb9858dd228a43e8b8a423a1bbc99bf95c,2019-11-16 21:32:00.976,2020-07-17 19:56:08.822,Local Time Zone (America/Managua (CST) offset -21600),2019-11-17 03:36:36.095,,70,130,mg/dL
ccbeaf7d2fb3f6d2cd0b23c112e9f5e7d2c89917,2019-12-02 08:12:39.114,2020-10-13 08:42:08.585,Local Time Zone (Africa/Lusaka (GMT+02:00) offset 7200),2020-01-24 18:21:08.854,,,,
55cd16ff5340ce96c2c3f87c1b30e5f8af1548f5,2019-12-14 15:48:22.649,2020-09-15 15:22:46.892,Local Time Zone (America/Jamaica (GMT-05:00) offset -18000),2020-01-29 15:51:04.573,,70,130,mg/dL
cd09bf14a684d132b1a4a340a9cf382cdc7ab54d,2019-12-01 06:28:11.206,2020-09-15 15:23:48.269,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-12-01 06:29:16.682,,,,
d7c6ec09413dcc419355bd489f0a377a7458aa7a,2019-12-16 12:37:42.071,2020-10-14 01:31:53.363,America/Lower_Princes (autoupdatingCurrent),2019-12-16 12:37:53.387,,70,130,
02703527b6d0910804283523e25b58b9028ae957,2019-11-22 14:41:15.570,2020-10-09 19:35:36.717,Local Time Zone (America/Port-au-Prince (EST) offset -18000),2019-11-22 14:44:45.617,,70,130,mg/dL
05c2eb6342589b77f868d2a22a2584661eb332d8,2019-11-12 12:38:32.152,2020-10-09 12:45:09.150,Asia/Manila (autoupdatingCurrent),2019-12-16 00:14:08.332,,70,130,
8b621324cf800b6701787ad1d858d264a9d160c9,2019-11-03 13:27:27.637,2020-09-15 15:35:58.610,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-11-03 13:28:57.438,,,,
195d29291c5e209c5a5d2f529b41affe178d0b22,2019-11-26 09:16:19.231,2020-08-16 22:30:06.434,America/New_York (autoupdatingCurrent),2019-11-26 09:16:34.407,,70,130,
c5385d421081a075b4bd68e27cc4dc0dac76491a,2019-11-02 05:12:03.710,2020-10-13 15:19:33.037,America/Monterrey (autoupdatingCurrent),2019-11-02 05:15:12.424,,90,140,
044336e02f3bbfb9cbe475e9555a2cade3c96abe,2019-11-03 20:56:07.849,2020-08-20 22:51:47.315,Europe/London (autoupdatingCurrent),2019-11-03 20:56:13.912,,70,130,
250483d7b9bf23dedbd81e427308f9cfe68e0eda,2019-12-08 07:28:54.566,2020-09-21 09:51:15.240,America/Puerto_Rico (autoupdatingCurrent),2019-12-08 07:29:00.807,Female,70,130,
e93cb868bab8516ed7d7eb2dd1f0d7da1f8ebbf7,2019-12-09 08:32:31.018,2020-10-14 04:30:07.770,Local Time Zone (Asia/Colombo (GMT+05:30) offset 19800),2019-12-09 08:35:12.999,,70,130,mmol/L
61a2d5a0d0776856fd9beefff1f91f157fae7cbd,2019-12-14 00:51:37.414,2020-10-25 11:14:15.106,Asia/Riyadh (autoupdatingCurrent),2019-12-14 00:51:45.348,,70,130,
8520d5636580d079338af614e313c6b694f62f74,2019-12-24 00:55:53.104,2020-10-25 01:57:33.876,Local Time Zone (America/Detroit (EST) offset -18000),2019-12-24 01:34:46.340,Male,70,130,
a8382264a8bef6c5c26e1e22d0a448099782c490,2019-12-27 16:24:25.037,2020-10-25 10:10:49.478,Europe/London (autoupdatingCurrent),2019-12-27 16:24:33.473,,70,130,
90db57b709c8c075e3f07628045deee60dbed65e,2019-12-14 17:15:31.153,2020-10-25 15:19:57.139,America/Chicago (autoupdatingCurrent),2019-12-14 17:15:39.569,Male,70,150,
9f1f5f822b13a97e5a42adde2757a4cd0892e5b3,2019-12-07 09:53:50.855,2020-10-25 18:51:55.480,Local Time Zone (America/Asuncion (GMT-04:00) offset -14400),2019-12-30 21:15:54.589,,70,130,mg/dL
39763f4a654548a110c63275f685087dc2a58329,2019-10-29 18:04:57.066,2020-10-17 16:24:28.900,Local Time Zone (America/Chicago (CST) offset -21600),2019-10-31 16:49:20.702,,,,
b28dd080fcd21d381311cba56b4328aa2d531b10,2019-10-04 00:39:36.862,2020-10-15 11:59:03.998,America/Chicago (autoupdatingCurrent),2019-10-04 00:39:46.374,Male,70,200,
69d8cdea999e43053e86b4818d723d2e75f1d87a,2019-12-02 16:01:56.043,2020-10-15 07:33:18.146,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-12-02 16:03:10.130,,70,130,mg/dL
316f2f73322d8edcea74d4f22b6749bf2dc3dd9a,2019-10-06 21:08:10.069,2020-10-14 10:21:08.001,America/Chicago (autoupdatingCurrent),2019-10-06 21:08:43.963,Male,70,130,
6a0e22f459aa56b553811423b0c666eb8ca775a2,2019-11-20 05:23:51.250,2020-10-14 14:43:56.870,Local Time Zone (America/Bahia_Banderas (CST) offset -21600),2019-11-20 05:53:52.334,,70,130,mg/dL
a5b4fac109aff4d3d08ffa8bab499dc3c61c92e4,2019-11-29 04:15:17.435,2020-10-01 18:52:02.740,America/New_York (autoupdatingCurrent),2019-11-29 04:15:37.386,,70,130,
ad986a6829e8166f7e2728fee62f103b929cb237,2019-12-21 12:07:21.018,2020-09-03 12:03:14.336,America/Chicago (autoupdatingCurrent),2019-12-21 12:07:36.483,,70,130,
8b130a2836a80239b4d1e3677302709cea70a911,2019-12-13 07:27:37.179,2020-10-10 21:00:28.484,Local Time Zone (Europe/London (GMT) offset 0),2019-12-13 07:29:00.039,Male,70,130,mmol/L
50eee1e458bd63ad1cf36af61f73fe3135d19a90,2019-11-10 10:01:07.312,2020-09-15 15:48:31.912,Asia/Kolkata (autoupdatingCurrent),2019-11-10 10:04:47.630,,70,130,
86e58260ce0298a2a40102c6fd8b942d57762e15,2019-12-18 21:41:05.415,2020-10-11 11:20:14.744,Europe/London (autoupdatingCurrent),2019-12-30 14:02:23.342,,70,130,
60ee7cc17a4f37c3fd862224635888ddeedd2a63,2019-11-20 02:54:42.389,2020-07-21 16:50:07.556,Asia/Kabul (autoupdatingCurrent),2019-11-22 16:55:20.988,,70,130,
6d9c9595de8e6d99ec2af94759a05418f89ece6f,2019-10-10 16:25:39.577,2020-10-22 13:33:42.515,Local Time Zone (America/Chicago (CST) offset -21600),2019-10-10 16:29:28.315,Male,70,130,mg/dL
cd4a5ebc454fd6f9e3a96d846c1f642491f50774,2019-11-20 19:18:52.582,2020-09-24 02:07:04.287,America/Toronto (autoupdatingCurrent),2019-11-20 19:18:57.855,Male,70,130,
77478aff6816c325dbdaca5f6e276ee5434f53cc,2019-10-12 04:51:33.552,2020-09-03 14:24:24.589,America/Los_Angeles (autoupdatingCurrent),2019-10-12 04:51:37.573,Male,70,130,
